Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
1,0.0496303676191396,0.302166378317055,Rv2920c,,,,,
1,0.0499645632352314,0.189728453517381,Rv2476c,,,,,
3,0.0496507591275632,0.295305952282673,Rv1902c,Rv1098c,Rv1475c,,,
3,0.0482009121851721,0.420817416482549,Rv1240,Rv0694,Rv0084,,,
3,0.048812528810693,0.359726321939287,Rv1240,Rv0211,Rv0694,,,
3,0.0482009122198666,0.420817333315604,Rv1902c,Rv1098c,Rv0084,,,
3,0.0492974410813416,0.299377805267524,Rv0211,Rv1837c,Rv0694,,,
3,0.0492974410813416,0.299377787898301,Rv1902c,Rv0211,Rv1837c,,,
3,0.04820091219905,0.420817295800004,Rv1098c,Rv0694,Rv0084,,,
3,0.04965075908593,0.295306170349534,Rv1098c,Rv0694,Rv1475c,,,
3,0.04820091219905,0.420817401778605,Rv1902c,Rv1240,Rv0084,,,
3,0.0478520063607905,0.391837457440915,Rv0211,Rv0694,Rv0084,,,
3,0.0492974411923641,0.299377863763903,Rv0211,Rv0694,Rv1475c,,,
3,0.049650759092869,0.295305913661931,Rv1240,Rv0694,Rv1475c,,,
3,0.0478520062974731,0.391837152978722,Rv1902c,Rv0211,Rv0084,,,
3,0.0488125287551822,0.359725990967736,Rv1902c,Rv1240,Rv0211,,,
3,0.0496507590859298,0.2953059028024,Rv1902c,Rv1240,Rv1475c,,,
3,0.0492974410813414,0.299377815978135,Rv1902c,Rv0211,Rv1475c,,,
4,0.0505803019709752,0.416908620743386,Rv1240,Rv0118c,Rv1837c,Rv0694,,
4,0.0505803019917916,0.416908734810647,Rv1902c,Rv1098c,Rv0118c,Rv1837c,,
4,0.0492974410258306,0.299377781005569,Rv1902c,Rv0211,Rv1915,Rv0467,,
4,0.0505803019362806,0.416908563391058,Rv1098c,Rv0694,Rv1915,Rv0467,,
4,0.0481882218202375,0.425182409829178,Rv1188,Rv0694,Rv3150,Rv0084,,
4,0.049297441168078,0.299377812700704,Rv0211,Rv0694,Rv1915,Rv0467,,
4,0.0496316081689686,0.301749214057971,Rv1188,Rv0694,Rv3150,Rv1475c,,
4,0.0505803019917916,0.416908606910293,Rv1902c,Rv1240,Rv1915,Rv0467,,
4,0.0505803019987307,0.416908597339046,Rv1240,Rv0694,Rv1915,Rv0467,,
4,0.0505803019709754,0.416908577273931,Rv1902c,Rv1098c,Rv1915,Rv0467,,
5,0.0505803019640363,0.41690844534992,Rv1902c,Rv2332,Rv1240,Rv1098c,Rv0118c,
5,0.0481882218132989,0.425182432038763,Rv1902c,Rv1188,Rv1872c,Rv3150,Rv0084,
5,0.0505803019640361,0.416908503986547,Rv2332,Rv1240,Rv1098c,Rv0118c,Rv0694,
5,0.0505459021939552,0.42152195401736,Rv1188,Rv0694,Rv3150,Rv1915,Rv0467,
6,0.0353287113419838,0.464991070074329,Rv2194,Rv0694,Rv0107c,Rv1311,Rv0084,Rv1623c
6,0.0481882218063598,0.425182485341622,Rv3319,Rv0247c,Rv0248c,Rv1188,Rv0694,Rv0084
6,0.0496316081707033,0.301748921723065,Rv3319,Rv0247c,Rv0248c,Rv1188,Rv0694,Rv1475c
6,0.0353287112856052,0.464990682243523,Rv1902c,Rv2194,Rv0107c,Rv1311,Rv0084,Rv1623c
