Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
2,0.359606707775731,0.0241542462761405,PHATRDRAFT_10454,PHATRDRAFT_20310,,,,,
2,0.359606707775716,0.0241542462761395,PHATRDRAFT_10454,PHATRDRAFT_48078,,,,,
2,0.359606707775741,0.0241542462762302,PHATRDRAFT_10454,PHATRDRAFT_23913,,,,,
2,0.359606707775732,0.0241542462761405,PHATRDRAFT_10454,PHATRDRAFT_42245,,,,,
2,0.359606707775732,0.0241542462761405,PHATRDRAFT_10454,PHATRDRAFT_859,,,,,
2,0.359606707775677,0.0150597273383977,PHATRDRAFT_26290,PHATRDRAFT_10454,,,,,
3,0.359606707775618,0.0241542462761329,PHATRDRAFT_10454,PHATRDRAFT_25932,PHATRDRAFT_11014,,,,
4,0.35960670777573,0.0397962274733462,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,PHATRDRAFT_10693,,,
4,0.359606707775731,0.0147138094421173,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,,,
4,0.35960670777573,0.0147138094421547,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,,,
5,0.359606707775732,0.0147138094421173,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_10693,,
7,0.359606707775674,0.0212732200109085,PHATRDRAFT_18572,PHATRDRAFT_22418,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693
