Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.457223426103734,1.75251315941507,b4382,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b2407,b1982,b3616,b3589,b0261,b0507,b2406,b0112,b2975,b0114,b3603,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,0.45929403397747,1.73641391426341,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b3617,b0160,b1982,b0675,b2361,b0261,b0507,b4381,b2406,b0112,b2975,b0114,b3603,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.457119075676539,1.75334101159532,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b2883,b4381,b2406,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.457119075676559,1.75334101159442,b1241,b0351,b4069,b2297,b2458,b3617,b0030,b2407,b2883,b4381,b2406,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.457118374777378,1.75333832320161,b1241,b0351,b4069,b4384,b3752,b3115,b1849,b2296,b2407,b3616,b3589,b3665,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b3662,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.457118374777364,1.75333832320275,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b3617,b2407,b4381,b2406,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.457223426103709,1.75251315941522,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b0160,b1982,b4374,b0675,b2361,b2291,b0261,b0507,b0112,b2975,b0114,b3603,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.457223426103758,1.75251315941644,b3399,b1241,b0351,b4069,b2502,b2744,b2297,b2458,b1982,b3616,b3589,b4374,b0675,b2361,b2291,b0261,b0507,b0112,b2975,b0114,b3603,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,0.459296671668779,1.73642388636247,b3553,b3399,b1241,b0351,b4069,b2502,b2744,b3115,b1849,b2296,b3617,b1982,b1033,b0675,b2361,b0261,b0507,b4381,b2406,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.4571190756766,1.75334101159512,b1241,b0351,b4069,b3115,b1849,b2296,b3617,b0030,b2407,b2883,b4381,b2406,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.457118374777317,1.75333832320028,b4382,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b2407,b3616,b3589,b2406,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.457118374777364,1.75333832320271,b3399,b1241,b0351,b4069,b2502,b4384,b2744,b3115,b1849,b2296,b3617,b3665,b4374,b0675,b2361,b2291,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.459155542158918,1.73712362180645,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b2883,b1623,b3665,b0411,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.44587616271127,1.7090197002109,b1241,b0351,b4069,b4384,b3752,b2297,b2458,b2925,b2097,b1850,b2407,b1982,b1200,b3616,b3589,b0261,b0507,b4381,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.483799034668598,1.57401451794646,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b0871,b3617,b0030,b2407,b3665,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,0.454545500741499,0.671909159184658,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b3617,b2883,b1779,b1623,b3665,b0411,b4381,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b2954,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.457118374777364,1.75333832320234,b3399,b4382,b1241,b0351,b4069,b4384,b2744,b3115,b1849,b2296,b3617,b0160,b3665,b0675,b2361,b2291,b2406,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.459240672379576,1.73723995523254,b3399,b1241,b0351,b4069,b2502,b4384,b2744,b3115,b1849,b2296,b3616,b3589,b3665,b0675,b2361,b0261,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.459155542158931,1.7371236218061,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b2883,b3616,b3589,b1623,b3665,b4381,b2406,b0112,b3654,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.459294033977439,1.7364139142648,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b2883,b1982,b0675,b2361,b0261,b0411,b0507,b4381,b2406,b0112,b2975,b0114,b3603,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.459294033977439,1.73641391426393,b3399,b1241,b0351,b4069,b2744,b2297,b2458,b3617,b0160,b3124,b1982,b0675,b2361,b0261,b4381,b2406,b0112,b2789,b3127,b2975,b0114,b3603,b0529,b2492,b0904,b0514,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.48392283726989,1.57311748640648,b3553,b4382,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b0871,b0030,b2407,b1982,b3616,b3589,b1033,b0261,b0507,b2406,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.486296909328738,1.55538613740877,b3553,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b3617,b0160,b1982,b1033,b0675,b2361,b0261,b0507,b4381,b2406,b0112,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.399317392534618,1.53056240176298,b3553,b4382,b1241,b0351,b4069,b4384,b2297,b2458,b2779,b3617,b0030,b2407,b0907,b1779,b1982,b1033,b0261,b2406,b0112,b2789,b3127,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.399313382377522,1.53054703104403,b4382,b1241,b0351,b4069,b4384,b2297,b2458,b2779,b2926,b3617,b0030,b2407,b0907,b1982,b0261,b2406,b0112,b2789,b3127,b2975,b0114,b3603,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.488878644504808,0.722496882439029,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b0030,b2407,b3616,b3589,b3665,b0411,b4381,b0112,b3654,b3714,b3664,b0114,b0755,b3612,b0529,b2492,b0904,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,0.479427981486017,0.70853007357563,b3399,b4382,b1241,b0351,b4069,b2502,b4384,b2744,b2297,b2458,b2779,b3616,b3589,b3665,b0675,b2361,b4381,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.457119075676584,1.75334101159423,b3399,b1241,b0351,b4069,b2502,b2744,b3115,b1849,b2296,b3617,b4374,b0675,b2361,b2291,b0411,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.4571190756766,1.75334101159459,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b0160,b2883,b1623,b3665,b4374,b2361,b2291,b0411,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.45923901919524,1.73620592455448,b3399,b1241,b0351,b4069,b4384,b2744,b2297,b2458,b0030,b2883,b1982,b3616,b3589,b1623,b0261,b0411,b0507,b4381,b2406,b0112,b2975,b0114,b3603,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.483799819774522,1.57401707224646,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b3752,b0871,b3617,b2407,b2883,b4381,b2406,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.483834183778345,1.57391211599936,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2502,b4384,b2744,b0871,b3617,b3665,b4374,b0675,b2361,b2291,b0261,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.486166294116812,1.55627421659174,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b3617,b0160,b1623,b3665,b0675,b2361,b4381,b2406,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.454544771359497,0.671908081012995,b3399,b4382,b1241,b0351,b4069,b2502,b4384,b2744,b3115,b1849,b2296,b2926,b2407,b3616,b3589,b3665,b0675,b2361,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b1511,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.644907687149023,0.409771764786063,b4382,b4069,b4384,b3708,b3008,b3115,b1849,b2296,b2779,b0030,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b0114,b0529,b1539,b2492,b0904,b1533,b3927,b3821,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.457119075676563,1.75334101159439,b3399,b1241,b0351,b4069,b2502,b2744,b2297,b2458,b2883,b3616,b3589,b4374,b2361,b2291,b0411,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,b1517,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.457118374777333,1.75333832320219,b1241,b0351,b4069,b4384,b2744,b3115,b1849,b2296,b2407,b3616,b3589,b4374,b2361,b2291,b0411,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b1511,b3662,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.459020882542672,1.73661416394526,b3399,b1241,b0351,b4069,b2502,b2744,b3115,b1849,b2296,b3616,b3589,b0675,b2361,b4381,b2406,b0112,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b3662,b1518,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.399318651553975,1.53056722751536,b3553,b3399,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b2779,b3617,b0160,b1779,b1982,b1033,b4374,b0675,b2361,b2291,b0261,b4388,b0112,b2789,b3127,b0114,b0529,b2492,b0904,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.483922837269895,1.57311748640716,b3553,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b4384,b2744,b0871,b3617,b0030,b2407,b1982,b1033,b4374,b2361,b2291,b0261,b0411,b0112,b0114,b0509,b3125,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.454634116398568,0.67102313435727,b4382,b0238,b0125,b1241,b0351,b4069,b4384,b2744,b3115,b1849,b2296,b2926,b3617,b0030,b2883,b1982,b0477,b0261,b0411,b0507,b0112,b2868,b4064,b4464,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.48645103617276,0.577469430195913,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b2926,b3617,b0160,b1623,b3665,b0675,b2361,b2291,b0411,b4381,b0112,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b1517,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.644062554428608,0.383955959633865,b3399,b4069,b2744,b3708,b3008,b2297,b2458,b2779,b0160,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b2342,b3845,b4381,b2406,b0452,b0114,b2366,b0529,b2492,b0904,b1533,b3927,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.768595803985108,0.264629841102261,b3399,b2744,b3708,b3008,b0871,b0160,b1982,b2797,b3117,b1814,b4471,b4374,b0675,b2361,b2291,b0261,b0114,b0886,b2366,b2492,b0904,b3035,b2578,b1533,b3927,b3821,b1600,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.716233715431567,0.456368079842388,b2836,b4069,b4384,b3708,b3008,b3752,b2297,b2458,b2407,b2797,b3117,b1814,b4471,b3665,b4381,b2406,b3654,b3714,b3664,b0114,b2366,b0529,b2492,b0904,b2578,b1533,b3927,b1511,b3662,b4209,,,,,,,,,,,,,,,,,,,,,,,,
30,0.641395127044302,0.407462353475469,b3399,b4069,b2744,b3708,b3008,b3115,b1849,b2296,b2926,b0160,b3844,b1238,b1982,b2797,b3117,b1814,b4471,b0675,b2361,b0261,b4381,b0452,b0114,b0529,b1539,b2492,b0904,b1533,b3927,b2835,,,,,,,,,,,,,,,,,,,,,,,,
30,0.762779622941527,0.262627312505036,b3399,b2502,b2744,b3708,b3008,b0871,b1982,b2797,b3117,b1814,b4471,b2440,b4374,b0675,b2361,b2291,b0261,b0114,b0886,b0529,b1539,b2492,b0904,b2578,b1533,b3927,b0494,b1600,b4141,b1798,,,,,,,,,,,,,,,,,,,,,,,,
30,0.688199837255136,0.23694926858215,b4382,b4384,b3708,b3008,b3752,b0871,b2407,b1982,b2797,b3117,b1814,b4471,b0261,b2406,b2868,b0114,b0886,b0755,b3612,b1539,b2492,b0904,b2578,b1533,b3927,b3821,b4141,b1798,b3662,b1813,,,,,,,,,,,,,,,,,,,,,,,,
31,0.483531076590658,0.572921466720125,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2744,b0871,b2925,b2097,b1851,b2883,b1982,b1200,b3616,b3589,b0675,b2361,b2291,b0261,b0411,b0507,b4381,b0112,b0114,b0529,b2492,b0904,b3662,,,,,,,,,,,,,,,,,,,,,,,
31,0.653161387239082,0.390622841031522,b3399,b4069,b2502,b4384,b2744,b3708,b3008,b2297,b2458,b2926,b2797,b3117,b1814,b4471,b3665,b0675,b2361,b4381,b2406,b3654,b3714,b3664,b0114,b1539,b2492,b0904,b2578,b1533,b3927,b3821,b1511,,,,,,,,,,,,,,,,,,,,,,,
31,0.688199837255088,0.236949268553905,b4384,b2744,b3708,b3008,b3752,b0871,b2407,b1779,b1982,b2797,b3117,b1814,b4471,b4374,b2361,b2291,b0261,b0411,b2868,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b4141,b1798,b3662,,,,,,,,,,,,,,,,,,,,,,,
32,0.641244115354009,0.408586386430661,b2836,b3399,b4069,b4384,b2744,b3708,b3008,b2297,b2458,b0160,b1779,b2797,b3117,b1814,b4471,b3665,b4374,b0675,b2361,b2291,b3654,b3714,b3664,b0114,b0529,b1539,b2492,b0904,b1533,b3927,b1517,b4209,,,,,,,,,,,,,,,,,,,,,,
33,0.494307166463755,1.47915487878065,b3399,b1241,b0351,b4069,b2502,b2744,b3708,b3115,b1849,b2296,b3617,b1982,b2797,b3117,b1814,b4471,b0596,b4374,b0675,b2361,b2291,b0261,b0507,b0112,b2975,b0114,b3603,b1539,b2492,b0904,b1533,b2835,b0494,,,,,,,,,,,,,,,,,,,,,
34,0.72136702460477,0.459726122718754,b2836,b3846,b2341,b3831,b4069,b4384,b3708,b3008,b3752,b3115,b1849,b2296,b2407,b2688,b2797,b3117,b1814,b4471,b3665,b4381,b2406,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b3035,b2578,b1533,b3927,b3662,b1517,,,,,,,,,,,,,,,,,,,,
34,0.772065347768574,0.236990476918952,b3399,b4382,b2744,b3708,b3008,b0871,b2883,b2797,b3117,b1814,b4471,b0595,b1623,b3665,b4381,b2406,b3654,b3714,b3664,b4064,b4464,b0114,b0886,b2366,b2492,b0904,b2578,b1533,b3927,b3821,b4141,b1798,b3662,b1517,,,,,,,,,,,,,,,,,,,,
35,0.443609802926723,1.32864063800929,b3399,b1241,b0351,b4069,b4384,b2744,b3708,b2297,b2458,b2407,b1779,b2797,b3117,b1814,b4471,b3616,b3589,b3665,b4374,b0675,b2361,b2291,b0112,b0452,b3654,b3714,b3664,b0114,b2366,b2492,b0904,b1533,b1511,b3662,b0221,,,,,,,,,,,,,,,,,,,
35,0.681862647348417,0.236064598768328,b3399,b2744,b3708,b3008,b0871,b0160,b1779,b2797,b3117,b1814,b4471,b1623,b3665,b0675,b2361,b2291,b0411,b4381,b3654,b3714,b3664,b0114,b0886,b0529,b1539,b2492,b0904,b2578,b1533,b3927,b2835,b0494,b4141,b1798,b1518,,,,,,,,,,,,,,,,,,,
42,0.523286239906021,1.26117917883831,b2836,b3553,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b0351,b2502,b2744,b3708,b3008,b0871,b3617,b1238,b0121,b1982,b2797,b3117,b1814,b4471,b1033,b0675,b2361,b0261,b4381,b2406,b0112,b0114,b0886,b0509,b3125,b2366,b2492,b0904,b3035,b2578,b1533,b4141,b1798,,,,,,,,,,,,
44,0.391514808759411,0.54629940535748,b3553,b1478,b3399,b4382,b1241,b4069,b4384,b2744,b2297,b2458,b0160,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b1982,b4139,b1033,b0675,b2361,b4014,b0261,b2976,b2799,b3945,b1602,b0507,b0153,b2913,b0114,b0529,b2492,b0904,b2954,b0591,b3029,b1380,b2285,b1010,,,,,,,,,,
44,0.460314509676736,0.293357746545266,b4467,b3399,b4069,b4384,b2744,b3708,b2297,b2458,b0160,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b2797,b3117,b1814,b4471,b3665,b4374,b0675,b2361,b2291,b1602,b2913,b3654,b3714,b3664,b1727,b0114,b2366,b0529,b2492,b0904,b1533,b3927,b2835,b3029,b1380,b0494,b1511,b2285,,,,,,,,,,
44,0.421269376254465,0.268379977238926,b4467,b4069,b2744,b3708,b2297,b2458,b2925,b2097,b2926,b1004,b3713,b1109,b0046,b3236,b2883,b2690,b2797,b3117,b1814,b4471,b3449,b0261,b1602,b2913,b4381,b2406,b3654,b2868,b3714,b3664,b1727,b4064,b4464,b0114,b2366,b0529,b2492,b0904,b1533,b3927,b1380,b0494,b3662,b2285,,,,,,,,,,
45,0.374669321527958,0.786358407375169,b4467,b1478,b1241,b4069,b4384,b2744,b3115,b1849,b2296,b2926,b0030,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b1623,b3665,b4015,b0261,b0411,b2799,b3945,b1602,b4381,b3915,b3654,b3714,b3664,b0529,b2492,b0904,b1300,b2954,b3029,b1380,b2660,b3662,b1985,b2285,b1011,,,,,,,,,
45,0.383029778218886,0.646493172383976,b4467,b1478,b4382,b1241,b4069,b4384,b3115,b1849,b2296,b2926,b0030,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b2937,b1982,b0477,b4139,b4014,b0261,b2976,b2799,b3945,b1602,b0507,b2913,b2406,b3915,b2975,b3603,b0529,b2492,b0904,b2954,b3029,b1380,b1695,b3662,b1985,b2285,b1010,,,,,,,,,
45,0.373029818572641,0.222380607246585,b3553,b3399,b4069,b2502,b2744,b3708,b2297,b2458,b2925,b2097,b1004,b3713,b1109,b0046,b3236,b1982,b2797,b3117,b1814,b4471,b3946,b0825,b1033,b0675,b2361,b0261,b1602,b4381,b2406,b1727,b0114,b0509,b3125,b2366,b0755,b3612,b0529,b2492,b0904,b1533,b3927,b3821,b1380,b2660,b2285,,,,,,,,,
45,0.358741189218961,0.184779156149619,b3553,b1478,b3399,b3846,b1241,b0351,b4069,b2744,b3115,b1849,b2296,b3617,b1004,b3713,b1109,b0046,b3236,b2883,b1638,b1779,b4139,b1033,b1623,b3665,b0411,b2799,b3945,b1602,b4381,b3915,b3654,b3714,b3664,b0114,b0529,b2492,b0904,b2954,b3029,b1380,b2660,b3662,b1517,b2285,b1011,,,,,,,,,
46,0.385694640204833,0.65271740357881,b3553,b1478,b3399,b1241,b4069,b2744,b2297,b2458,b2926,b0160,b1004,b3713,b1109,b0046,b3236,b1638,b2937,b4139,b1033,b1623,b3665,b4374,b0675,b2361,b2291,b0261,b0411,b2799,b3945,b1602,b0507,b2913,b3915,b3654,b3714,b3664,b0529,b2492,b0904,b2954,b3029,b1380,b1695,b1985,b2285,b1007,,,,,,,,
46,0.442365644333306,0.341884205140095,b3553,b4269,b0493,b3588,b3003,b3011,b4384,b3752,b0871,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b3908,b1656,b0937,b1982,b4139,b1033,b1623,b4014,b0261,b2976,b2799,b3945,b1602,b0507,b2913,b4381,b2406,b1727,b0114,b0529,b2492,b0904,b2954,b3927,b1380,b3662,b2285,b1010,,,,,,,,
47,0.394125515062386,0.597597810949177,b4467,b1478,b3399,b4269,b0493,b3588,b3003,b3011,b1241,b4384,b2744,b0871,b2926,b0160,b1004,b3713,b1109,b0046,b3236,b1638,b4139,b3665,b4374,b0675,b2361,b2291,b4015,b2799,b3945,b1602,b2913,b3915,b3654,b3714,b3664,b0529,b2492,b0904,b1300,b2954,b3029,b1380,b1985,b1518,b0221,b2285,b1007,,,,,,,
47,0.414231813710663,0.482119437189036,b4467,b1478,b0238,b0125,b1241,b4069,b2297,b2458,b0030,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b2883,b1638,b1779,b3908,b1656,b0937,b0477,b4139,b2799,b3945,b1602,b2913,b4381,b2406,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b2954,b3927,b1380,b1511,b3662,b2285,b1010,,,,,,,
47,0.442365644333294,0.341884205144469,b4467,b4269,b0493,b3588,b3003,b3011,b4384,b3752,b0871,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b1982,b4139,b1623,b4014,b0261,b2976,b2799,b3945,b1602,b0507,b0153,b2913,b4381,b0590,b2406,b1727,b2975,b0114,b3603,b0529,b2492,b0904,b2954,b3927,b3029,b1380,b3662,b2285,b1009,,,,,,,
47,0.476994040441158,0.105873549515434,b3553,b4382,b4069,b4384,b3752,b2297,b2458,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b1779,b3908,b1656,b0207,b3012,b1982,b4139,b1033,b1623,b4014,b0261,b2976,b2799,b1602,b0507,b2913,b2406,b3915,b1727,b0114,b0529,b2492,b0904,b2954,b1781,b3001,b3927,b1380,b0325,b1771,b3662,b2285,b1009,,,,,,,
48,0.43640284199734,0.359739923591763,b4467,b2836,b4382,b4269,b0493,b3588,b3003,b3011,b0238,b0125,b4384,b2744,b0871,b2926,b2407,b1004,b3713,b1109,b0046,b3236,b1638,b0477,b4139,b0411,b2799,b3945,b1602,b3915,b3654,b2868,b3714,b3664,b1727,b4064,b4464,b0114,b0529,b2492,b0904,b2954,b3927,b3029,b1380,b2660,b3662,b1517,b2285,b1009,,,,,,
49,0.308640225216364,0.694093749449459,b2836,b3553,b1478,b1241,b0351,b4069,b3752,b2297,b2458,b2926,b2407,b1004,b3713,b1109,b0046,b3236,b2883,b1638,b3908,b1656,b4139,b3616,b3589,b1033,b1623,b3665,b2799,b3945,b1602,b2913,b4381,b2406,b3915,b3654,b2868,b3714,b3664,b4064,b4464,b0114,b0529,b2492,b0904,b2954,b1380,b3662,b1517,b2285,b1011,,,,,
49,0.391514808759417,0.546299405317941,b3553,b1478,b1241,b4069,b4384,b3752,b3115,b1849,b2296,b2926,b2407,b3844,b1004,b3713,b1109,b0046,b3236,b1638,b0207,b3012,b0937,b1982,b0477,b4139,b1033,b4014,b0261,b2976,b2799,b1602,b4381,b2406,b0114,b0509,b3125,b0529,b2492,b0904,b2954,b1781,b3001,b3029,b1380,b0325,b2660,b1771,b3662,b2285,b1010,,,,,
