Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
4,0.359606707775731,0.119388682420039,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,
4,0.359606707775705,0.11938868242003,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_859,
4,0.359606707775788,0.119388682420058,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,PHATRDRAFT_10693,
4,0.359606707775731,0.101199644544836,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693,
4,0.359606707775731,0.10119964454498,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,
4,0.359606707775731,0.101199644544836,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,
4,0.359606707775731,0.044141428326386,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,PHATRDRAFT_10693,
4,0.35960670777573,0.0441414283259596,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,
4,0.359606707775849,0.0441414283263663,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,
4,0.35960670777573,0.0441414283259596,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,PHATRDRAFT_10693,
4,0.359606707775732,0.0441414283263518,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693,
4,0.359606707775731,0.044141428326386,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,
4,0.359606707775732,0.0441414283263518,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,
4,0.359606707775731,0.0259523904512811,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,
4,0.359606707775849,0.0441414283263663,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,PHATRDRAFT_10693,
5,0.359606707775729,0.119388682420038,PHATRDRAFT_9619,PHATRDRAFT_20143,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_10693
5,0.35960670777573,0.0638196600328099,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23723,PHATRDRAFT_10693
5,0.359606707775731,0.0441414283263518,PHATRDRAFT_55192,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_35240
