Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
2,0.281341067421207,0.158876114062668,YMR189W,YOR184W,,,,
2,0.281341067421207,0.158876114062668,YMR189W,YGR208W,,,,
2,0.281341067889581,0.158876127985404,YBR263W,YOR184W,,,,
2,0.281341067889581,0.158876127985404,YBR263W,YGR208W,,,,
3,0.281341067889581,0.158876127985404,YER081W,YIL074C,YBR263W,,,
3,0.281341067421207,0.158876114062668,YER081W,YMR189W,YIL074C,,,
3,0.276441491278559,0.15610926921183,YLR027C,YHR208W,YOR184W,,,
3,0.276441491278559,0.15610926921183,YLR027C,YHR208W,YGR208W,,,
4,0.27345940525165,0.340411865962108,YPL061W,YOR120W,YDL171C,YJL121C,,
4,0.278910136639276,0.125467890099986,YGR208W,YJL121C,YLR348C,YJR095W,,
4,0.27891013662193,0.125467896896202,YGR208W,YJL121C,YKL141W,YMR118C,,
4,0.276441491278559,0.15610926921183,YLR027C,YER081W,YIL074C,YHR208W,,
4,0.281917620923634,0.0158340760979228,YPR021C,YOL064C,YEL046C,YOR184W,,
4,0.279951842980296,0.157539634574252,YOR120W,YDL171C,YJL121C,YOR184W,,
4,0.278910136639276,0.125467890099986,YJL121C,YLR348C,YJR095W,YOR184W,,
5,0.273459405071241,0.340411852170677,YPL061W,YIL053W,YER062C,YDL171C,YJL121C,
5,0.27345940525165,0.340411865962108,YPL061W,YFL053W,YML070W,YDL171C,YJL121C,
5,0.28091529635135,0.0106131134562772,YOL064C,YER081W,YIL074C,YNL277W,YEL046C,
5,0.158383281334947,0.0894406351763902,YGR087C,YLR044C,YLR134W,YGR208W,YJL121C,
5,0.279951842980296,0.157539634574252,YFL053W,YML070W,YDL171C,YJL121C,YOR184W,
5,0.278910136639276,0.125467890099986,YER081W,YIL074C,YJL121C,YLR348C,YJR095W,
5,0.158383281334947,0.0894406351763902,YGR087C,YLR044C,YLR134W,YJL121C,YOR184W,
6,0.158383281334947,0.0894406351763902,YGR087C,YLR044C,YLR134W,YER081W,YIL074C,YJL121C
6,0.160868488131576,0.00666075594928561,YGR087C,YLR044C,YLR134W,YOR120W,YJL121C,YBR006W
