Deletion size,Max growth rate,Min production rate,Deleted genes,,,,
2,0.34999990780999,0.0470179436983212,PHATRDRAFT_10454,PHATRDRAFT_859,,,
2,0.349999907809921,0.0470179437009653,PHATRDRAFT_10454,PHATRDRAFT_42245,,,
2,0.349999907809972,0.0470179436983187,PHATRDRAFT_10454,PHATRDRAFT_48078,,,
2,0.353556185332514,0.0296126831611029,PHATRDRAFT_30145,PHATRDRAFT_10454,,,
2,0.353556185332406,0.0296126831610937,PHATRDRAFT_26290,PHATRDRAFT_10454,,,
3,0.349999907809893,0.0470179436983081,PHATRDRAFT_10454,PHATRDRAFT_25932,PHATRDRAFT_11014,,
3,0.355461545203302,0.0202874027923308,PHATRDRAFT_19708,PHATRDRAFT_10454,PHATRDRAFT_18064,,
3,0.349999907809975,0.047017943698319,PHATRDRAFT_10454,PHATRDRAFT_41886,PHATRDRAFT_39681,,
4,0.336762592860917,0.111804483566795,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,PHATRDRAFT_10693,
4,0.336762592860944,0.111804483566804,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_42245,PHATRDRAFT_10693,
4,0.336762592860945,0.111804483566804,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,
4,0.350808310118086,0.0430614322328587,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,PHATRDRAFT_10693,
4,0.353556185332457,0.0296126831605437,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_10454,PHATRDRAFT_23723,
4,0.354381118482817,0.02557526585727,PHATRDRAFT_30145,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,
4,0.355461545203301,0.0202874027923452,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_10454,PHATRDRAFT_18064,
4,0.336762592860917,0.111804483566795,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,
5,0.336762592860944,0.111804483566804,PHATRDRAFT_45947,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_28068,PHATRDRAFT_10693
5,0.350808310118131,0.0430614322328643,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_20143,PHATRDRAFT_2215,PHATRDRAFT_20310
5,0.350808310118138,0.0430614322328651,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_10693
