Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,
3,0.346561928557508,0.00912060351634086,PHATRDRAFT_draft521,PHATRDRAFT_42245,YP_874486_AT1,,,,,,,
3,0.346561928557508,0.00912060351634086,PHATRDRAFT_draft521,PHATRDRAFT_38085,PHATRDRAFT_42245,,,,,,,
3,0.346561928557511,0.00912060351633782,PHATRDRAFT_draft521,PHATRDRAFT_20310,PHATRDRAFT_12331,,,,,,,
3,0.34656192855751,0.00912060351633383,PHATRDRAFT_draft521,PHATRDRAFT_23913,YP_874486_AT1,,,,,,,
3,0.3465619285574,0.0091206035162819,PHATRDRAFT_draft521,PHATRDRAFT_48078,PHATRDRAFT_35691,,,,,,,
3,0.346561928557567,0.00912060351632363,PHATRDRAFT_draft521,PHATRDRAFT_12331,PHATRDRAFT_42245,,,,,,,
3,0.346561928557508,0.00912060351634086,PHATRDRAFT_draft521,PHATRDRAFT_35691,PHATRDRAFT_42245,,,,,,,
3,0.34656192855751,0.00912060351633383,PHATRDRAFT_draft521,PHATRDRAFT_23913,PHATRDRAFT_5423,,,,,,,
3,0.335756580951538,0.0166754490181802,PHATRDRAFT_draft521,PHATRDRAFT_49229,PHATRDRAFT_48078,,,,,,,
4,0.346561928557371,0.00912060351633215,PHATRDRAFT_draft521,PHATRDRAFT_45947,PHATRDRAFT_28068,PHATRDRAFT_38085,,,,,,
4,0.346561928557371,0.00912060351633215,PHATRDRAFT_draft521,PHATRDRAFT_45947,PHATRDRAFT_28068,PHATRDRAFT_38946,,,,,,
4,0.349475026121182,0.00708383405948253,PHATRDRAFT_draft521,PHATRDRAFT_49229,PHATRDRAFT_26290,PHATRDRAFT_18064,,,,,,
8,0.309585227000867,0.034973845537358,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_8691,PHATRDRAFT_49339,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_50742,PHATRDRAFT_20310,,
8,0.309585227000892,0.0349738455373749,PHATRDRAFT_27976,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_19708,Phatr3_EG02042,PHATRDRAFT_36906,PHATRDRAFT_43194,PHATRDRAFT_42245,,
9,0.194957862505917,0.0571968351810297,PHATRDRAFT_54219,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_29016,PHATRDRAFT_draft1572,PHATRDRAFT_23913,PHATRDRAFT_8945,PHATRDRAFT_41686,
9,0.30958522700089,0.034973845537399,PHATRDRAFT_23467,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_40430,PHATRDRAFT_draft1572,PHATRDRAFT_28191,PHATRDRAFT_25932,PHATRDRAFT_11014,
9,0.309585227000916,0.0349738455373701,PHATRDRAFT_45947,PHATRDRAFT_30519,PHATRDRAFT_27976,Phatr3_EG02261,PHATRDRAFT_49339,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_28068,PHATRDRAFT_46728,
9,0.354474842315654,0.00358807990366065,PHATRDRAFT_30519,Phatr3_EG02261,PHATRDRAFT_26290,PHATRDRAFT_8691,PHATRDRAFT_49339,PHATRDRAFT_29016,PHATRDRAFT_28191,PHATRDRAFT_50742,PHATRDRAFT_51245,
10,0.309585227000973,0.0349738455373696,PHATRDRAFT_10257,PHATRDRAFT_draft870,PHATRDRAFT_10073,PHATRDRAFT_draft1572,PHATRDRAFT_19708,Phatr3_EG02042,PHATRDRAFT_36906,PHATRDRAFT_43194,PHATRDRAFT_20310,PHATRDRAFT_8990
