Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,
4,0.176806056981008,0.0586992448428112,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,PHATRDRAFT_10693,,
4,0.176806056981008,0.0586992448428112,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_48078,,
4,0.176806056981655,0.058699244843026,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_859,,
4,0.176806056981199,0.0586992448428743,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_23913,PHATRDRAFT_10693,,
4,0.220274391840685,0.0551014073606474,PHATRDRAFT_26290,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693,,
4,0.220274391840869,0.0551014073608195,PHATRDRAFT_30145,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_10693,,
4,0.220274391840685,0.0551014073606474,PHATRDRAFT_26290,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,,
4,0.356821362857824,0.0437995295230218,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,PHATRDRAFT_10693,,
4,0.356821362857241,0.0437995295229502,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_859,PHATRDRAFT_10693,,
4,0.356821362857217,0.0437995295229473,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_42245,PHATRDRAFT_10693,,
4,0.356821362858149,0.0437995295230617,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_48078,PHATRDRAFT_10693,,
4,0.356821362857824,0.0437995295230218,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_23913,,
4,0.359606707775745,0.0230687915124411,PHATRDRAFT_30145,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693,,
5,0.176806056980569,0.0586992448426654,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_10693,
5,0.17680605698058,0.0586992448426691,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_41886,PHATRDRAFT_39681,
5,0.176806056981009,0.0586992448428114,PHATRDRAFT_55192,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_35240,PHATRDRAFT_10693,
5,0.323190472300521,0.046583130021899,PHATRDRAFT_19708,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_22803,PHATRDRAFT_10693,
5,0.356821362857429,0.0437995295229733,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_20310,PHATRDRAFT_31367,PHATRDRAFT_10693,
5,0.356821362857693,0.0437995295230058,PHATRDRAFT_55192,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_35240,
5,0.356821362857014,0.0437995295229223,PHATRDRAFT_45947,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_28068,
6,0.323190472300911,0.0465831300219189,PHATRDRAFT_40430,PHATRDRAFT_28191,PHATRDRAFT_28882,PHATRDRAFT_9619,PHATRDRAFT_50372,PHATRDRAFT_19979
6,0.359606707775675,0.0230687915122463,PHATRDRAFT_45017,PHATRDRAFT_14762,PHATRDRAFT_14401,PHATRDRAFT_9619,PHATRDRAFT_2215,PHATRDRAFT_10693
