Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,,,
3,0.0506457379974798,0.042534982205503,Rv1448c,Rv1445c,Rv1200,,,,,,,,,,,,
4,0.0506457379974798,0.042534982205503,Rv1448c,Rv1200,Rv1121,Rv1447c,,,,,,,,,,,
4,0.0506457379974798,0.042534982205503,Rv1122,Rv1844c,Rv1448c,Rv1200,,,,,,,,,,,
9,0.0221730027417365,0.0186220703552624,Rv1448c,Rv1445c,Rv3010c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv2211c,Rv1475c,,,,,,
9,0.0205659102526443,0.0172724055278329,Rv1448c,Rv1445c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv1832,Rv1475c,,,,,,
9,0.0221730027417365,0.0186220829115511,Rv1448c,Rv1445c,Rv3010c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1475c,,,,,,
10,0.024319970852762,0.0204252056906023,Rv1448c,Rv1445c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv0118c,Rv1837c,,,,,
10,0.0205659102526443,0.0172724055278329,Rv1122,Rv1844c,Rv1448c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv1832,Rv1475c,,,,,
10,0.0221730027417365,0.0186220829115511,Rv1122,Rv1844c,Rv1448c,Rv3010c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1475c,,,,,
10,0.0221730027417367,0.0186222816534386,Rv1122,Rv1844c,Rv1448c,Rv3010c,Rv1826,Rv1704c,Rv3432c,Rv2211c,Rv1248c,Rv1475c,,,,,
10,0.0205659102526443,0.0172724057606635,Rv1122,Rv1844c,Rv1448c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv1475c,,,,,
11,0.024319970852762,0.0204252056906023,Rv1448c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv1121,Rv1447c,Rv0118c,Rv1837c,,,,
11,0.0243199708805176,0.0204251902876847,Rv1448c,Rv1826,Rv1704c,Rv3432c,Rv1236,Rv1832,Rv1121,Rv1447c,Rv1248c,Rv1915,Rv0467,,,,
11,0.0243199708805174,0.0204252014160844,Rv1448c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv2211c,Rv1121,Rv1447c,Rv1915,Rv0467,,,,
11,0.0243199708805176,0.0204249337570979,Rv1448c,Rv1445c,Rv3303c,Rv1826,Rv1704c,Rv1236,Rv1248c,Rv0118c,Rv1837c,Rv3290c,Rv2589,,,,
11,0.0243199708805176,0.020425190753346,Rv1448c,Rv3303c,Rv1826,Rv1704c,Rv3432c,Rv1236,Rv1121,Rv1447c,Rv1248c,Rv1915,Rv0467,,,,
12,0.022173002852759,0.0186220573734839,Rv1448c,Rv1445c,Rv3010c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv0118c,Rv1837c,Rv3339c,Rv0066c,,,
12,0.0221730027139811,0.0186220779339617,Rv1448c,Rv1445c,Rv3010c,Rv1826,Rv1704c,Rv3432c,Rv1832,Rv1248c,Rv0118c,Rv1837c,Rv3339c,Rv0066c,,,
15,0.0254741147312375,0.0213944801791338,Rv1448c,Rv1445c,Rv3010c,Rv2495c,Rv2215,Rv2443,Rv0234c,Rv1731,Rv1826,Rv0753c,Rv0162c,Rv1832,Rv1098c,Rv0374c,Rv2899c
