Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,
4,0.359606707775729,0.145512303000569,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_42245,PHATRDRAFT_36390,,,
4,0.359606707775734,0.0184894306049848,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_23913,PHATRDRAFT_51245,,,
4,0.359606707775885,0.0184894306049926,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_42245,PHATRDRAFT_44384,,,
4,0.359606707775763,0.0184894306049863,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_42245,PHATRDRAFT_23365,,,
4,0.359606707775842,0.0184894306049904,PHATRDRAFT_20183,PHATRDRAFT_859,PHATRDRAFT_20310,PHATRDRAFT_23913,,,
4,0.359606707775732,0.0184894306049847,PHATRDRAFT_49112,PHATRDRAFT_20183,PHATRDRAFT_48078,PHATRDRAFT_42245,,,
4,0.359606707775732,0.00296963883674906,PHATRDRAFT_45947,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
4,0.359606707775731,0.00296963883675213,PHATRDRAFT_54219,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_23913,,,
4,0.359606707775731,0.00296963883675213,PHATRDRAFT_54219,PHATRDRAFT_20183,PHATRDRAFT_36256,PHATRDRAFT_23913,,,
4,0.359606707775729,0.145512303000569,PHATRDRAFT_49112,PHATRDRAFT_36257,PHATRDRAFT_20183,PHATRDRAFT_42245,,,
5,0.359606707774895,0.0184894306049416,PHATRDRAFT_42015,PHATRDRAFT_20183,PHATRDRAFT_48078,PHATRDRAFT_25572,PHATRDRAFT_23365,,
6,0.359606707775731,0.0184894306049846,PHATRDRAFT_draft976,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_20445,PHATRDRAFT_36390,PHATRDRAFT_51245,
6,0.359606707775734,0.0184894306049848,PHATRDRAFT_draft976,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_20310,PHATRDRAFT_25572,PHATRDRAFT_44384,
6,0.359606707775732,0.0184894306049847,PHATRDRAFT_13643,PHATRDRAFT_45947,PHATRDRAFT_55035,PHATRDRAFT_48078,PHATRDRAFT_25572,PHATRDRAFT_44384,
6,0.359606707775729,0.0184894306049845,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_859,PHATRDRAFT_20310,PHATRDRAFT_23913,
6,0.35960670777565,0.0184894306049805,PHATRDRAFT_draft976,PHATRDRAFT_20183,PHATRDRAFT_40430,PHATRDRAFT_48078,PHATRDRAFT_44384,PHATRDRAFT_46728,
6,0.359606707775885,0.0184894306049926,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_859,PHATRDRAFT_42245,PHATRDRAFT_44384,
6,0.359606707775676,0.0184894306049818,PHATRDRAFT_draft976,PHATRDRAFT_20183,PHATRDRAFT_19708,PHATRDRAFT_48078,Phatr3_EG02101,PHATRDRAFT_36390,
7,0.359606707776302,0.145512303001151,PHATRDRAFT_54219,PHATRDRAFT_36257,PHATRDRAFT_55035,PHATRDRAFT_25932,PHATRDRAFT_11014,PHATRDRAFT_20445,PHATRDRAFT_44384
7,0.35960670777573,0.0184894306049846,PHATRDRAFT_54219,PHATRDRAFT_13894,PHATRDRAFT_17401,PHATRDRAFT_40430,PHATRDRAFT_11319,PHATRDRAFT_859,PHATRDRAFT_44384
7,0.359606707775738,0.018489430604985,PHATRDRAFT_13643,PHATRDRAFT_45947,PHATRDRAFT_49112,PHATRDRAFT_20183,PHATRDRAFT_40430,PHATRDRAFT_11319,PHATRDRAFT_859
