Deletion size,Max growth rate,Min production rate,Deleted genes,,,,,,,,,,,,
3,0.050645737945438,0.0425350069237447,Rv1448c,Rv1445c,Rv1200,,,,,,,,,,
4,0.050645737945438,0.0425350069237447,Rv1448c,Rv1200,Rv1121,Rv1447c,,,,,,,,,
4,0.050645737945438,0.0425350069237447,Rv1122,Rv1844c,Rv1448c,Rv1200,,,,,,,,,
9,0.022173002713981,0.0186220648549041,Rv1448c,Rv1445c,Rv3010c,Rv3303c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1475c,,,,
10,0.020565910141622,0.0172723622778353,Rv1448c,Rv1445c,Rv1826,Rv1704c,Rv1236,Rv1832,Rv1248c,Rv1475c,Rv3290c,Rv2589,,,
10,0.0221730027417367,0.0186220971072492,Rv1122,Rv1844c,Rv1448c,Rv3010c,Rv3303c,Rv1826,Rv1704c,Rv3432c,Rv1248c,Rv1475c,,,
10,0.0243199708805175,0.0204252183623653,Rv1448c,Rv1445c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv2211c,Rv1915,Rv0467,,,
12,0.0242673557211579,0.0203809339952646,Rv1448c,Rv0234c,Rv1731,Rv1826,Rv1704c,Rv1236,Rv2332,Rv1240,Rv1832,Rv1121,Rv1447c,Rv0118c,
12,0.022173002852759,0.0186220609843051,Rv1448c,Rv1445c,Rv3010c,Rv3303c,Rv1826,Rv1704c,Rv3432c,Rv1248c,Rv0118c,Rv1837c,Rv3339c,Rv0066c,
13,0.021683176526383,0.0182106694953787,Rv1448c,Rv1445c,Rv3010c,Rv1826,Rv2697c,Rv2967c,Rv1704c,Rv3432c,Rv1832,Rv1248c,Rv0118c,Rv0211,Rv1837c
